DATAFLOW,LAST UPDATE,freq,unit,age,icd10,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IE,2018,312.36,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IE,2019,316.31,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IE,2020,300.94,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IE,2021,293.8,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IE,2022,294.25,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IS,2011,316.71,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IS,2012,290.42,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IS,2013,290.79,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IS,2014,307.96,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IS,2015,275.26,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IS,2016,304.13,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IS,2017,266.17,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IS,2018,250.82,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IS,2019,277.97,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IS,2020,257.41,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IS,2021,246.41,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IS,2022,256.69,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IT,2011,356.15,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IT,2012,351.76,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IT,2013,339.09,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IT,2014,332.04,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IT,2015,325.83,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IT,2016,321.03,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IT,2017,314.67,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IT,2018,309.29,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IT,2019,302.72,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IT,2020,294.5,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IT,2021,284.62,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,IT,2022,279.9,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LI,2011,289.29,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LI,2012,230.75,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LI,2013,241.66,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LI,2014,222.7,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LI,2015,232.61,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LI,2016,204.35,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LI,2017,214.74,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LI,2018,226.12,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LI,2019,247.84,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LI,2020,180.1,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LI,2021,245.7,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LI,2022,179.19,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LT,2011,442.59,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LT,2012,441.31,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LT,2013,424.85,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LT,2014,441.42,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LT,2015,449.24,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LT,2016,438.93,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LT,2017,428.2,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LT,2018,426.18,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LT,2019,424.1,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LT,2020,430.59,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LT,2021,399.1,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LT,2022,393.91,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LU,2011,362.57,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LU,2012,339.35,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LU,2013,315.83,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LU,2014,356.45,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LU,2015,284.61,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LU,2016,314.38,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LU,2017,291.44,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LU,2018,281.02,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LU,2019,270.55,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LU,2020,247.77,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LU,2021,272.2,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LU,2022,227.38,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LV,2011,472.99,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LV,2012,486.69,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LV,2013,476.09,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LV,2014,476.86,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LV,2015,449.66,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LV,2016,466.12,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LV,2017,473.14,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LV,2018,457.74,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LV,2019,454.62,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LV,2020,451.3,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LV,2021,435.76,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,LV,2022,428.81,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,MT,2011,314.93,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,MT,2012,326.14,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,MT,2013,294.63,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,MT,2014,308.78,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,MT,2015,284.69,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,MT,2016,270.24,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,MT,2017,283,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,MT,2018,292.91,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,MT,2019,246.15,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,MT,2020,275.44,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,MT,2021,256.79,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,MT,2022,256.02,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NL,2011,382.98,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NL,2012,382.51,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NL,2013,362.42,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NL,2014,356.65,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NL,2015,357.41,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NL,2016,358.22,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NL,2017,348.02,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NL,2018,335.11,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NL,2019,327.61,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NL,2020,319.48,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NL,2021,311.69,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NL,2022,308.13,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NO,2011,339.65,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NO,2012,328.63,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NO,2013,317.34,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NO,2014,315.3,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NO,2015,310.01,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NO,2016,299.16,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NO,2017,293.47,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NO,2018,284.14,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NO,2019,277.51,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NO,2020,275.16,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NO,2021,261.32,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,NO,2022,269.19,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PL,2011,423.01,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PL,2012,423.2,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PL,2013,410.71,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PL,2014,405.89,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PL,2015,428.95,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PL,2016,417.07,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PL,2017,401.28,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PL,2018,400.54,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PL,2019,384.29,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PL,2020,382.57,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PL,2021,352.14,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PL,2022,363.42,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PT,2011,353.36,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PT,2012,353.55,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PT,2013,350.61,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PT,2014,350.33,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PT,2015,349.74,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PT,2016,355.98,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PT,2017,354.29,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PT,2018,353.71,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PT,2019,353.5,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PT,2020,346.41,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PT,2021,317.76,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,PT,2022,304.05,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RO,2011,368.41,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RO,2012,374.64,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RO,2013,374.48,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RO,2014,381.91,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RO,2015,381.92,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RO,2016,386.89,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RO,2017,381.53,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RO,2018,376.67,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RO,2019,364.43,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RO,2020,360.68,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RO,2021,337.46,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RO,2022,337.86,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RS,2011,393.41,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RS,2012,392.71,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RS,2013,391.21,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RS,2014,386.35,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RS,2015,391.51,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RS,2016,387.69,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RS,2017,379.29,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RS,2018,380.09,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RS,2019,375.38,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RS,2020,359.55,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RS,2021,348.03,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,RS,2022,334.74,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SE,2011,290.36,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SE,2012,288.39,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SE,2013,282.4,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SE,2014,282.37,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SE,2015,277.94,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SE,2016,274.99,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SE,2017,271.26,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SE,2018,264.53,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SE,2019,255.4,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SE,2020,253.98,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SE,2021,238.64,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SE,2022,238.12,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SI,2011,458.67,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SI,2012,436.72,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SI,2013,445.18,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SI,2014,424.39,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SI,2015,435.29,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SI,2016,436.27,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SI,2017,422.18,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SI,2018,423.62,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SI,2019,399.65,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SI,2020,399.15,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SI,2021,389.16,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SI,2022,382.48,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SK,2011,476.74,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SK,2012,461.21,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SK,2013,476.81,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SK,2014,463.56,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SK,2015,453.38,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SK,2016,448.9,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SK,2017,440.47,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SK,2018,436.89,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SK,2019,413.71,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SK,2020,421.74,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SK,2021,380.92,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,SK,2022,363.22,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,TR,2011,287.14,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,TR,2012,285.4,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,TR,2013,308.02,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,TR,2014,302.46,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,TR,2015,295.03,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,TR,2016,294.41,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,TR,2017,283.71,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,TR,2018,275.69,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,TR,2019,257.52,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,TR,2020,251.6,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,TR,2021,242.77,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,TR,2022,228.91,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,UK,2011,352.62,d,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,UK,2012,352.29,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,UK,2013,343.32,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,UK,2014,341.37,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,UK,2015,337.23,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,UK,2016,334.73,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,UK,2017,329.8,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,M,UK,2018,320,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,AT,2011,256.26,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,AT,2012,255.56,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,AT,2013,249.7,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,AT,2014,249.29,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,AT,2015,243.29,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,AT,2016,237.19,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,AT,2017,234.32,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,AT,2018,234.02,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,AT,2019,229.64,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,AT,2020,230.54,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,AT,2021,224.73,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,AT,2022,226.08,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BE,2011,267.59,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BE,2012,260.12,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BE,2013,259.57,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BE,2014,252.64,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BE,2015,249.72,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BE,2016,246.54,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BE,2017,238.49,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BE,2018,231.03,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BE,2019,229.29,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BE,2020,223.18,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BE,2021,220.09,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BE,2022,218.24,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BG,2011,229.12,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BG,2012,248.68,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BG,2013,246.22,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BG,2014,242.76,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BG,2015,241.92,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BG,2016,232.05,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BG,2017,232.44,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BG,2018,232.54,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BG,2019,242.23,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BG,2020,245.33,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BG,2021,229.41,,
ESTAT:TPS00116(1.0),21/03/25 11:00:00,A,RT,TOTAL,C,T,BG,2022,217.26,,
